,age,sum_ins,duration,age_of_contract,interest_rate
53223,35.0,109335.0,10.0,0.0,-0.002621612548828125
10018,40.0,624948.0,9.0,2.0,0.0144476318359375
69086,51.0,544637.0,36.0,24.0,0.02785133361816406
72005,55.0,431591.0,22.0,3.0,0.032203140258789065
1125,62.0,384893.0,15.0,9.0,0.0022314453125
40464,62.0,646304.0,16.0,12.0,0.017259063720703127
52929,62.0,189333.0,25.0,5.0,-0.006039581298828125
70602,63.0,606953.0,38.0,19.0,0.035657730102539066
68151,31.0,16357.0,3.0,0.0,0.0010691070556640633
4947,55.0,226238.0,23.0,9.0,-0.009078369140625
27846,33.0,504676.0,18.0,2.0,0.01340240478515625
43996,88.0,521978.0,35.0,29.0,0.014320220947265627
86300,59.0,837587.0,3.0,1.0,0.007415237426757813
74451,59.0,317021.0,22.0,13.0,0.029734268188476562
4190,34.0,588180.0,17.0,7.0,0.034622802734375
82936,60.0,974047.0,27.0,8.0,-0.009399948120117187
13382,64.0,603363.0,39.0,32.0,0.0160894775390625
14688,71.0,695312.0,37.0,23.0,-0.0078240966796875
67525,57.0,201475.0,8.0,5.0,-0.0007985687255859381
64893,61.0,417559.0,26.0,14.0,0.0057615661621093755
36483,44.0,64001.0,8.0,3.0,0.014787139892578125
74784,57.0,624818.0,33.0,9.0,0.011789932250976564
27809,84.0,262731.0,30.0,25.0,0.019261779785156252
68799,32.0,488053.0,8.0,6.0,0.011152114868164064
23489,60.0,10969.0,31.0,3.0,0.00025848388671875083
21285,84.0,273645.0,34.0,31.0,0.012282409667968753
22210,38.0,801925.0,27.0,2.0,0.02402557373046875
59659,68.0,409389.0,39.0,29.0,0.011175384521484375
72935,46.0,66234.0,25.0,11.0,0.03418067932128906
77315,46.0,171902.0,27.0,5.0,-0.007411727905273438
57292,84.0,780416.0,38.0,24.0,0.007919158935546877
88308,67.0,870026.0,11.0,3.0,0.02637275695800781
40048,71.0,778008.0,33.0,22.0,0.03625320434570312
21760,46.0,508274.0,8.0,0.0,-0.00375762939453125
49943,33.0,145188.0,21.0,2.0,0.0071806335449218755
11573,56.0,94473.0,3.0,1.0,0.0345281982421875
52768,62.0,528837.0,39.0,13.0,0.02149948120117187
90891,63.0,321441.0,28.0,24.0,0.03909553527832031
75578,52.0,781887.0,17.0,11.0,0.003928604125976563
80072,57.0,939810.0,24.0,2.0,0.011844863891601562
29737,80.0,431141.0,30.0,14.0,0.017192687988281254
7035,42.0,492329.0,34.0,6.0,0.012491455078125
87406,34.0,672225.0,8.0,5.0,0.030535354614257812
1738,49.0,512694.0,7.0,5.0,0.0354833984375
53525,64.0,425547.0,23.0,9.0,0.022970428466796873
97210,50.0,700335.0,10.0,8.0,-0.0018529510498046867
73634,38.0,849630.0,2.0,0.0,0.000342788696289063
34855,34.0,67416.0,2.0,0.0,0.025163116455078127
24773,63.0,192733.0,29.0,11.0,0.0011099243164062501
19288,66.0,781316.0,29.0,12.0,0.012264099121093752
48092,67.0,992088.0,25.0,9.0,0.03198989868164063
92714,72.0,601191.0,37.0,27.0,0.010567703247070315
97575,42.0,493023.0,36.0,7.0,-0.0007543182373046867
59605,60.0,298172.0,27.0,4.0,0.03392929077148438
69317,54.0,112453.0,5.0,2.0,0.023017349243164065
32295,49.0,243585.0,31.0,14.0,0.039592590332031254
78373,72.0,404945.0,31.0,19.0,-0.004524765014648437
22748,62.0,708513.0,14.0,4.0,0.01427215576171875
34470,37.0,767642.0,18.0,4.0,0.032475128173828124
56067,41.0,269697.0,13.0,0.0,0.019320526123046876
46723,41.0,486003.0,3.0,0.0,0.021699371337890627
90547,48.0,170226.0,9.0,4.0,-0.009000167846679688
70236,60.0,913287.0,7.0,1.0,-0.0031118011474609375
98400,73.0,534317.0,36.0,25.0,-0.0029889678955078124
15392,66.0,781651.0,36.0,18.0,0.0126593017578125
48292,66.0,657950.0,33.0,2.0,-0.0036302185058593745
14254,42.0,510682.0,19.0,12.0,0.030689086914062504
43185,68.0,407834.0,12.0,8.0,0.039662017822265624
44749,51.0,135158.0,3.0,1.0,0.002039947509765626
85946,43.0,935268.0,14.0,1.0,0.0013544464111328123
4701,72.0,337455.0,29.0,23.0,0.015238037109375
67581,56.0,373178.0,11.0,10.0,0.0031076812744140637
56909,77.0,177504.0,34.0,27.0,0.026180877685546874
78208,52.0,911275.0,22.0,6.0,0.005582656860351563
14883,50.0,32889.0,12.0,7.0,0.011463012695312502
94035,46.0,173396.0,2.0,0.0,0.03266242980957031
34463,41.0,393017.0,22.0,14.0,0.013725128173828127
91943,49.0,88764.0,15.0,14.0,0.00015510559082031368
53335,36.0,21654.0,19.0,4.0,0.03908370971679687
91922,40.0,728749.0,3.0,1.0,-0.003751144409179687
34582,34.0,824226.0,11.0,0.0,0.016557159423828127
84826,44.0,968926.0,25.0,1.0,0.006310501098632812
74029,54.0,438969.0,4.0,3.0,-0.0055684661865234375
51547,54.0,199577.0,24.0,16.0,0.0007719421386718755
92293,71.0,471438.0,22.0,19.0,0.027315750122070312
57763,50.0,476948.0,16.0,7.0,0.011285247802734375
14718,25.0,726531.0,3.0,0.0,0.0374884033203125
29380,63.0,785767.0,34.0,0.0,0.0009085083007812512
40113,62.0,204363.0,8.0,2.0,0.036448516845703126
55197,61.0,289453.0,22.0,14.0,0.0005827331542968758
90308,65.0,558509.0,7.0,3.0,0.02019905090332031
12806,31.0,861405.0,2.0,0.0,0.0295416259765625
33799,43.0,395944.0,33.0,10.0,0.030473175048828127
68155,37.0,390982.0,27.0,1.0,0.03231910705566406
20704,52.0,910703.0,19.0,4.0,0.021999206542968747
51767,34.0,309818.0,7.0,3.0,0.009902801513671877
7941,59.0,342577.0,28.0,7.0,0.012955322265625001
78489,70.0,244949.0,29.0,7.0,0.035123672485351566
78054,37.0,581526.0,25.0,5.0,0.0009928131103515633
22484,75.0,917044.0,28.0,9.0,-0.00615020751953125
36268,79.0,734229.0,24.0,17.0,0.03573440551757812
98782,33.0,930405.0,39.0,6.0,0.03011650085449219
49004,89.0,955504.0,30.0,28.0,0.027766265869140626
80211,57.0,71539.0,14.0,11.0,0.012919082641601564
36939,55.0,481674.0,27.0,16.0,-0.0006486511230468749
71048,71.0,615245.0,32.0,16.0,0.009949722290039065
77048,66.0,830423.0,20.0,15.0,0.022226943969726562
61951,28.0,310489.0,4.0,3.0,0.03165267944335937
89966,62.0,734907.0,36.0,33.0,0.013701858520507813
20836,87.0,639490.0,29.0,23.0,0.03401092529296875
92342,41.0,768016.0,13.0,7.0,0.028097000122070316
45144,65.0,654291.0,24.0,12.0,-0.003227386474609375
26574,34.0,744426.0,11.0,6.0,0.015880432128906254
77477,54.0,480187.0,10.0,0.0,-0.0072164154052734375
10612,79.0,818845.0,36.0,14.0,-0.0081719970703125
86467,44.0,302966.0,29.0,3.0,0.002532424926757813
61165,57.0,1106.0,9.0,7.0,0.037859954833984376
54051,53.0,315306.0,12.0,11.0,0.012179412841796878
42377,78.0,297349.0,30.0,13.0,0.016749420166015626
19262,28.0,773511.0,10.0,2.0,0.03140472412109375
86933,74.0,325405.0,23.0,18.0,-0.0046453094482421875
96550,48.0,931548.0,21.0,16.0,0.01577400207519531
68234,70.0,668049.0,31.0,26.0,0.03759254455566406
55293,61.0,422133.0,17.0,15.0,0.02519210815429687
73575,57.0,478907.0,27.0,23.0,0.02241310119628906
59591,39.0,266953.0,11.0,6.0,-0.0051332092285156245
79166,32.0,563478.0,36.0,6.0,0.035392227172851565
87488,48.0,801003.0,12.0,1.0,0.026824417114257815
55543,37.0,266770.0,29.0,7.0,0.011068572998046875
93575,59.0,92423.0,32.0,26.0,0.003707351684570313
71349,63.0,432811.0,31.0,8.0,0.02025245666503906
51204,66.0,513716.0,12.0,4.0,0.01747116088867188
91201,64.0,109251.0,34.0,6.0,0.030867996215820315
49699,48.0,342256.0,23.0,5.0,-0.0071748352050781256
9093,55.0,57644.0,23.0,3.0,0.002997436523437501
84741,64.0,336746.0,20.0,12.0,0.033263626098632815
84420,79.0,895757.0,34.0,16.0,0.001281204223632813
81011,62.0,289582.0,29.0,18.0,0.016654434204101565
57809,62.0,16472.0,9.0,1.0,0.016363372802734373
74671,38.0,428238.0,18.0,10.0,0.014402236938476564
41053,50.0,496856.0,3.0,2.0,-0.0020249938964843756
64165,75.0,180980.0,30.0,21.0,0.009887542724609377
34598,34.0,933492.0,2.0,1.0,0.014213409423828127
2150,52.0,821711.0,24.0,20.0,0.012180175781250002
8893,48.0,114228.0,6.0,1.0,0.0390325927734375
2605,51.0,141728.0,17.0,0.0,0.02492431640625
2749,58.0,36364.0,19.0,11.0,0.017697753906250002
25546,44.0,745890.0,9.0,0.0,0.038463439941406254
11676,68.0,590070.0,13.0,10.0,0.037067260742187504
92789,54.0,218761.0,8.0,0.0,0.035177078247070316
13813,55.0,51181.0,14.0,1.0,0.007788696289062499
19907,48.0,480348.0,15.0,6.0,0.028890075683593752
42139,43.0,424175.0,26.0,5.0,0.0004408264160156248
82239,33.0,1388.0,27.0,7.0,0.014477005004882812
39528,86.0,809715.0,33.0,30.0,0.005076446533203126
27432,63.0,850521.0,13.0,7.0,0.02099517822265625
94066,44.0,782162.0,20.0,5.0,0.030318679809570315
71672,66.0,528418.0,26.0,15.0,0.004334487915039063
78730,50.0,722986.0,12.0,6.0,0.038932266235351565
82039,32.0,77484.0,6.0,1.0,0.028441848754882815
64203,40.0,110738.0,30.0,1.0,0.025903167724609377
54033,67.0,299696.0,18.0,7.0,0.023898162841796876
14033,79.0,91180.0,23.0,17.0,0.0024664306640625
61843,45.0,241222.0,15.0,0.0,0.0014280700683593755
46426,44.0,970869.0,6.0,0.0,0.02350601196289062
87921,90.0,142482.0,34.0,31.0,0.018670120239257813
68793,65.0,214889.0,23.0,2.0,0.03810523986816406
73459,66.0,98429.0,37.0,22.0,0.0023935699462890626
49690,51.0,607616.0,16.0,9.0,0.027981414794921874
96631,35.0,2791.0,25.0,4.0,0.030227127075195315
58041,74.0,306221.0,18.0,11.0,0.022076263427734374
36581,53.0,446431.0,2.0,0.0,0.0018965148925781262
90780,73.0,502900.0,21.0,14.0,0.01849006652832031
88582,36.0,820271.0,7.0,5.0,-0.003265914916992187
95220,84.0,958621.0,35.0,19.0,0.03924812316894531
20827,38.0,311693.0,7.0,0.0,-0.0073953247070312495
97161,87.0,60350.0,39.0,22.0,0.006740798950195312
79280,50.0,707865.0,6.0,0.0,-0.000740585327148437
15965,54.0,134838.0,9.0,6.0,0.0109503173828125
74831,44.0,273607.0,16.0,14.0,-0.002663192749023437
726,54.0,669276.0,35.0,19.0,0.004892578125
43676,61.0,609780.0,9.0,3.0,0.021058502197265627
94838,38.0,624971.0,13.0,5.0,0.020986404418945316
23051,64.0,243158.0,36.0,25.0,-0.00687042236328125
14558,34.0,841650.0,38.0,7.0,0.0348516845703125
72326,42.0,885239.0,13.0,11.0,-0.0018300628662109367
15674,42.0,873356.0,3.0,0.0,0.026233520507812497
16008,67.0,786529.0,28.0,12.0,0.027942504882812504
45257,91.0,291374.0,31.0,26.0,0.008296051025390624
64274,50.0,846329.0,28.0,10.0,0.007836761474609375
97269,55.0,395952.0,10.0,2.0,0.036818923950195315
35613,78.0,199120.0,34.0,31.0,0.0073408508300781255
67285,64.0,207328.0,14.0,8.0,0.02488502502441406
25636,65.0,899545.0,4.0,2.0,-0.0066293334960937506
21479,35.0,27798.0,14.0,1.0,0.015602722167968751
12931,55.0,287761.0,22.0,14.0,0.0395025634765625
16805,59.0,160599.0,9.0,5.0,0.00448822021484375
61512,54.0,723162.0,37.0,0.0,-0.005700836181640625
29996,78.0,694550.0,22.0,17.0,0.03975128173828125
11638,54.0,945184.0,39.0,21.0,0.006793823242187502
30673,69.0,59443.0,24.0,8.0,0.019487609863281248
88465,87.0,138336.0,36.0,26.0,0.005181350708007813
53160,66.0,991265.0,31.0,10.0,0.018862762451171876
91914,56.0,572655.0,21.0,12.0,0.029061355590820313
23228,65.0,840217.0,36.0,7.0,-0.00472198486328125
64384,54.0,709747.0,16.0,8.0,0.02209457397460937
72168,56.0,560368.0,18.0,1.0,-0.0015859222412109367
28473,63.0,8103.0,2.0,0.0,-0.00803314208984375
49262,46.0,879804.0,27.0,17.0,-0.0074189758300781256
58999,46.0,365244.0,34.0,15.0,0.026251068115234373
90967,43.0,173152.0,29.0,11.0,0.009798660278320314
74856,63.0,663842.0,38.0,8.0,0.029368057250976562
6963,56.0,297212.0,39.0,11.0,0.031632080078125
75551,44.0,126294.0,27.0,17.0,0.03361610412597656
55281,68.0,359695.0,24.0,8.0,0.028317108154296874
97467,64.0,299857.0,37.0,28.0,-0.002609786987304687
21021,63.0,338034.0,17.0,16.0,0.02976287841796875
60712,63.0,675236.0,23.0,7.0,-0.0028138732910156245
57441,60.0,84763.0,6.0,2.0,0.03228134155273438
21909,72.0,51699.0,34.0,16.0,0.01518768310546875
20972,65.0,651197.0,8.0,4.0,-0.00876251220703125
96946,41.0,612532.0,32.0,2.0,0.011135330200195312
37346,69.0,897273.0,37.0,32.0,-0.008168182373046874
82705,73.0,119434.0,25.0,12.0,-0.002564010620117187
25871,52.0,273218.0,32.0,23.0,0.007335510253906252
77260,63.0,965054.0,11.0,3.0,0.011191787719726563
78366,32.0,545430.0,14.0,5.0,0.03688148498535156
41151,30.0,133938.0,8.0,4.0,0.022779693603515623
29712,71.0,758938.0,24.0,21.0,0.022661437988281248
81404,56.0,701280.0,2.0,0.0,0.001517715454101563
46322,52.0,773801.0,21.0,14.0,-0.0012010192871093756
70939,63.0,314765.0,39.0,26.0,0.0011606597900390633
60796,76.0,823525.0,24.0,19.0,0.026483001708984377
54294,34.0,949925.0,17.0,0.0,0.009127655029296878
54681,76.0,413352.0,20.0,13.0,4.562377929687514e-05
18637,60.0,458397.0,28.0,10.0,0.03340667724609375
3321,68.0,185141.0,7.0,6.0,-0.00332275390625
896,49.0,917075.0,28.0,3.0,0.029013671875
93206,44.0,710944.0,32.0,10.0,0.020601882934570312
10327,48.0,352515.0,26.0,16.0,0.019855346679687504
7530,47.0,523060.0,18.0,2.0,0.034293212890625
60471,48.0,169883.0,18.0,17.0,0.0011900329589843751
4166,55.0,744274.0,37.0,24.0,0.0018103027343749998
69728,62.0,646952.0,31.0,15.0,0.004456558227539063
14629,64.0,468976.0,20.0,10.0,0.0206915283203125
15473,60.0,87034.0,2.0,1.0,0.004456176757812501
92538,52.0,719237.0,25.0,11.0,-0.002274093627929687
22456,68.0,971677.0,27.0,16.0,0.034084167480468754
32967,56.0,213022.0,29.0,23.0,-0.006367645263671875
16788,71.0,831802.0,10.0,5.0,0.038081970214843754
25293,76.0,131271.0,29.0,26.0,0.0051626586914062505
88236,71.0,565643.0,29.0,10.0,0.006450881958007812
86684,67.0,737102.0,10.0,8.0,-0.003961715698242187
56273,63.0,187748.0,13.0,2.0,0.02732833862304687
72027,60.0,25747.0,31.0,22.0,0.02751564025878906
44576,57.0,646365.0,25.0,9.0,0.038563385009765624
30806,54.0,703574.0,32.0,19.0,0.014617004394531253
54948,72.0,603591.0,19.0,7.0,0.03056320190429688
70898,38.0,660122.0,32.0,0.0,-0.001866683959960938
93750,36.0,694359.0,3.0,2.0,0.030221023559570313
32540,58.0,616259.0,3.0,0.0,0.02523712158203125
79761,70.0,443481.0,25.0,9.0,0.0021402740478515623
24571,44.0,184135.0,16.0,8.0,0.03456024169921875
39092,65.0,955077.0,6.0,0.0,0.03090652465820313
87909,70.0,236139.0,25.0,17.0,0.0014826202392578137
86478,39.0,864904.0,27.0,11.0,0.018157424926757815
67654,44.0,912921.0,33.0,13.0,-0.002202377319335937
25694,38.0,673209.0,26.0,10.0,0.017198791503906248
73960,71.0,612623.0,37.0,15.0,-0.0033223724365234377
91962,52.0,681920.0,31.0,11.0,0.0017176055908203133
14498,42.0,740189.0,9.0,4.0,0.0086798095703125
99048,60.0,804555.0,7.0,5.0,-0.0034284210205078125
59889,66.0,93299.0,9.0,7.0,0.009026947021484375
81592,57.0,542259.0,8.0,5.0,0.033011856079101565
23575,33.0,25115.0,6.0,2.0,0.02787078857421875
79991,44.0,100807.0,24.0,13.0,0.009696426391601563
71845,55.0,402324.0,3.0,2.0,0.038550796508789065
52434,63.0,531764.0,24.0,23.0,0.0011381530761718755
95359,52.0,66448.0,34.0,26.0,0.03888191223144531
64900,64.0,959985.0,13.0,1.0,0.002050628662109375
22285,62.0,195111.0,31.0,13.0,0.029591979980468752
37500,63.0,529477.0,9.0,6.0,0.025669708251953124
34477,64.0,80830.0,29.0,13.0,0.02935012817382813
42177,60.0,10527.0,10.0,2.0,0.039112701416015624
90096,68.0,879294.0,31.0,19.0,0.038115921020507815
96563,46.0,338392.0,6.0,2.0,0.017336502075195312
63554,57.0,974131.0,35.0,20.0,-0.005786285400390625
8428,70.0,513243.0,24.0,10.0,-0.0036920166015624997
81413,54.0,77880.0,4.0,3.0,0.010160293579101564
27975,55.0,358338.0,27.0,21.0,0.03478912353515625
3641,89.0,361722.0,30.0,27.0,0.01625732421875
74170,46.0,739449.0,7.0,4.0,0.004392471313476563
86636,65.0,701981.0,31.0,4.0,0.02201484680175781
66361,72.0,423421.0,38.0,9.0,0.014753189086914064
54763,47.0,77751.0,8.0,7.0,0.032467498779296874
52971,43.0,17630.0,9.0,3.0,-0.006820831298828125
43104,50.0,887822.0,17.0,2.0,0.02579483032226562
99857,64.0,198228.0,6.0,4.0,0.03062919616699219
8037,53.0,459647.0,11.0,0.0,0.038345947265625
19324,73.0,890581.0,21.0,15.0,-0.00257965087890625
87502,43.0,738565.0,20.0,15.0,-0.007550582885742188
52699,57.0,30313.0,23.0,19.0,0.03307174682617187
52120,53.0,631762.0,14.0,0.0,0.037539520263671876
98798,52.0,821140.0,29.0,23.0,-0.0003522491455078113
3856,59.0,968537.0,36.0,9.0,0.0009252929687499998
94583,31.0,313759.0,2.0,0.0,0.020937576293945312
47922,42.0,980381.0,22.0,3.0,0.018903961181640623
67451,38.0,291229.0,10.0,2.0,0.03767799377441406
24548,76.0,527542.0,17.0,13.0,0.02674774169921875
88984,76.0,950999.0,26.0,23.0,0.013628616333007814
29067,50.0,254073.0,21.0,11.0,-0.0035348510742187495
36927,26.0,294361.0,15.0,0.0,0.008726348876953125
40992,59.0,832458.0,22.0,11.0,0.031178131103515624
93213,49.0,398757.0,6.0,1.0,0.017476882934570316
81345,76.0,498358.0,37.0,19.0,0.038236465454101566
23857,70.0,179257.0,29.0,10.0,0.036952819824218754
2229,55.0,99778.0,19.0,0.0,0.038547363281250004
91301,64.0,50716.0,16.0,10.0,0.028328933715820313
29448,61.0,709671.0,9.0,7.0,0.03127960205078125
83865,77.0,481864.0,32.0,13.0,0.008300247192382813
74352,63.0,633111.0,38.0,13.0,0.010398330688476563
37874,49.0,867030.0,17.0,11.0,0.02205642700195312
80735,31.0,56905.0,36.0,4.0,0.017362442016601566
25088,63.0,884423.0,29.0,17.0,0.0018423461914062501
66185,65.0,480005.0,34.0,0.0,-0.0037038421630859377
72579,54.0,364276.0,27.0,12.0,0.02678321838378906
77766,50.0,653842.0,38.0,19.0,0.032529678344726566
69610,49.0,590490.0,16.0,5.0,0.001044692993164063
29197,53.0,415044.0,19.0,5.0,0.022588195800781252
56982,46.0,712125.0,17.0,11.0,0.021298065185546874
1990,32.0,799517.0,19.0,1.0,0.005112304687500001
30805,57.0,204074.0,13.0,1.0,0.03961700439453125
61376,58.0,795233.0,29.0,12.0,0.022137298583984374
38782,34.0,846055.0,21.0,8.0,0.002403106689453125
47185,64.0,403810.0,6.0,3.0,0.02149185180664062
375,54.0,459525.0,30.0,23.0,0.01802734375
43088,56.0,872213.0,7.0,5.0,0.0047010803222656255
12495,30.0,466293.0,34.0,0.0,0.0162115478515625
84554,51.0,998193.0,35.0,6.0,0.030236282348632813
69163,59.0,483175.0,26.0,19.0,-0.007646713256835937
45565,52.0,414297.0,22.0,6.0,0.018940582275390624
34032,73.0,727643.0,39.0,24.0,0.009184112548828125
80606,31.0,909567.0,18.0,3.0,0.03425697326660156
41083,38.0,481247.0,14.0,2.0,0.008131256103515625
96182,48.0,699603.0,21.0,15.0,0.019399490356445316
92620,61.0,941670.0,13.0,1.0,0.01745246887207031
58592,58.0,875475.0,12.0,10.0,0.012628021240234375
36792,76.0,889347.0,30.0,23.0,0.02269729614257812
64359,37.0,73665.0,23.0,2.0,0.002758636474609376
29120,52.0,589674.0,21.0,5.0,0.035137023925781254
8758,42.0,594217.0,10.0,8.0,0.0204779052734375
93112,56.0,544607.0,22.0,3.0,0.0032434844970703133
55841,61.0,373109.0,5.0,3.0,0.03211349487304688
49388,62.0,953949.0,26.0,2.0,0.026370086669921876
49714,57.0,560788.0,27.0,18.0,0.03501266479492188
35423,33.0,403993.0,20.0,6.0,0.03829788208007812
77366,35.0,843105.0,27.0,1.0,0.024619522094726565
49093,70.0,459906.0,21.0,18.0,0.031086578369140624
73850,48.0,944323.0,11.0,7.0,0.033201065063476566
33945,64.0,33026.0,2.0,0.0,-0.0005815124511718752
34900,68.0,980564.0,12.0,1.0,0.017741241455078126
9860,62.0,818114.0,26.0,0.0,0.0047796630859375
98283,40.0,427658.0,25.0,1.0,0.010915603637695314
85034,72.0,990876.0,30.0,26.0,0.0005243682861328126
17298,41.0,705952.0,3.0,2.0,4.486083984375083e-05
83149,52.0,231139.0,6.0,3.0,0.03754829406738281
67460,65.0,583904.0,5.0,3.0,0.007404556274414062
36796,62.0,514722.0,6.0,5.0,0.003947296142578126
98309,51.0,42622.0,36.0,0.0,-0.009629592895507813
36993,60.0,220217.0,7.0,3.0,0.03353103637695313
52369,73.0,430303.0,17.0,12.0,0.017935028076171873
76282,53.0,545064.0,31.0,12.0,-0.001381454467773437
14145,58.0,272639.0,7.0,0.0,0.031665649414062504
77697,79.0,130928.0,25.0,22.0,0.018076553344726562
29414,48.0,801376.0,21.0,16.0,0.00325225830078125
53644,71.0,819684.0,23.0,11.0,0.004025115966796876
72976,53.0,688658.0,4.0,2.0,0.020215835571289066
68808,90.0,675366.0,38.0,35.0,0.014277114868164064
38553,64.0,188510.0,6.0,1.0,0.014805450439453126
29863,60.0,481872.0,31.0,24.0,0.0017630004882812512
77855,61.0,31296.0,39.0,34.0,0.032438125610351566
65307,58.0,285855.0,34.0,21.0,0.03842758178710937
36169,80.0,425943.0,16.0,14.0,0.02733596801757812
70501,83.0,228425.0,33.0,30.0,0.032728042602539066
53355,59.0,349451.0,23.0,19.0,0.03517745971679687
92171,67.0,241199.0,33.0,29.0,0.019698562622070315
50785,60.0,442254.0,13.0,2.0,0.01594528198242188
91401,65.0,321929.0,15.0,0.0,0.02178596496582031
21223,47.0,474616.0,38.0,12.0,0.006911315917968749
79796,68.0,583965.0,35.0,2.0,-0.0017659759521484377
4615,34.0,407697.0,19.0,1.0,0.033597412109375
15663,29.0,311419.0,5.0,0.0,0.010608520507812502
18865,78.0,378399.0,33.0,17.0,0.024715270996093747
71413,68.0,34772.0,29.0,14.0,0.023768081665039062
14533,68.0,498243.0,39.0,15.0,0.0270391845703125
47486,30.0,924773.0,14.0,5.0,-0.00048080444335937486
14767,30.0,480683.0,3.0,1.0,0.015418090820312503
28435,67.0,211025.0,26.0,22.0,-0.00725189208984375
67144,68.0,913653.0,38.0,13.0,0.027033462524414062
1488,55.0,831711.0,24.0,5.0,0.027524414062500002
33491,47.0,243265.0,32.0,2.0,0.030595245361328127
91787,41.0,98520.0,4.0,3.0,0.028573074340820313
30413,53.0,225293.0,5.0,4.0,0.01411651611328125
74311,44.0,305314.0,17.0,10.0,0.015867080688476566
87903,51.0,111264.0,30.0,25.0,-0.0047673797607421875
49339,40.0,415425.0,22.0,4.0,0.003323211669921876
61743,36.0,299757.0,27.0,7.0,-0.005017242431640625
61275,67.0,338659.0,34.0,29.0,0.011004486083984378
70468,64.0,743535.0,4.0,2.0,-0.0008657073974609377
35487,39.0,329848.0,30.0,11.0,0.025602569580078123
67311,37.0,316594.0,27.0,10.0,-0.0024587249755859374
76831,46.0,311411.0,32.0,19.0,0.026719131469726563
56772,71.0,843830.0,38.0,9.0,-0.0008210754394531242
1275,68.0,373186.0,34.0,32.0,0.005942382812499999
71244,67.0,944018.0,8.0,7.0,0.03841651916503906
72779,43.0,382324.0,18.0,4.0,0.027735366821289062
75282,42.0,639452.0,4.0,2.0,0.025705947875976562
39538,49.0,653621.0,25.0,11.0,0.0066389465332031255
23080,63.0,602174.0,14.0,7.0,0.028285827636718754
49487,40.0,323720.0,39.0,9.0,-0.005954132080078125
70456,53.0,829386.0,31.0,0.0,0.019056167602539066
62626,59.0,744137.0,22.0,20.0,-0.0006959533691406252
52865,92.0,337622.0,37.0,35.0,-0.003305206298828125
54814,36.0,888463.0,17.0,9.0,-0.005960235595703125
42938,42.0,717827.0,7.0,0.0,-0.0065415954589843756
