,age,sum_ins,duration,age_of_contract,interest_rate
36103,80.0,362170.0,16.0,13.0,0.0225
36104,49.0,82056.0,16.0,5.0,0.0125
36105,45.0,141492.0,17.0,0.0,0.009
36106,73.0,113562.0,10.0,8.0,0.0175
36107,50.0,77733.0,13.0,8.0,0.0175
36108,54.0,84909.0,10.0,1.0,0.009
36109,63.0,212395.0,16.0,13.0,0.0225
36110,65.0,352539.0,17.0,16.0,0.0275
36111,52.0,159848.0,15.0,7.0,0.0175
36112,61.0,389968.0,16.0,11.0,0.0225
36113,55.0,158541.0,14.0,13.0,0.0225
36114,55.0,295635.0,12.0,6.0,0.0175
36115,66.0,202077.0,18.0,0.0,0.009
36116,55.0,98231.0,14.0,3.0,0.009
36117,45.0,62579.0,15.0,7.0,0.0175
36118,66.0,149398.0,19.0,14.0,0.0275
36119,51.0,116287.0,14.0,7.0,0.0175
36120,60.0,121416.0,13.0,11.0,0.0225
36121,59.0,157234.0,17.0,8.0,0.0175
36122,53.0,36236.0,11.0,5.0,0.0125
36123,63.0,108739.0,21.0,10.0,0.0225
36124,47.0,40792.0,20.0,1.0,0.009
36125,57.0,37107.0,12.0,6.0,0.0175
36126,49.0,65222.0,20.0,2.0,0.009
36127,62.0,199752.0,9.0,6.0,0.0175
36128,58.0,78739.0,9.0,5.0,0.0125
36129,53.0,171979.0,13.0,3.0,0.009
36130,55.0,154206.0,11.0,8.0,0.0175
36131,66.0,23116.0,11.0,8.0,0.0175
36132,56.0,78896.0,9.0,5.0,0.0125
36133,57.0,111046.0,15.0,12.0,0.0225
36134,48.0,89346.0,15.0,11.0,0.0225
36135,56.0,319602.0,22.0,14.0,0.0275
36136,58.0,106436.0,17.0,8.0,0.0175
36137,51.0,135789.0,18.0,9.0,0.0225
36138,41.0,87687.0,13.0,3.0,0.009
36139,63.0,83750.0,15.0,10.0,0.0225
36140,54.0,39692.0,13.0,11.0,0.0225
36141,34.0,114882.0,12.0,0.0,0.009
36142,57.0,154641.0,15.0,14.0,0.0275
36143,46.0,194923.0,11.0,9.0,0.0225
36144,55.0,48557.0,14.0,9.0,0.0225
36145,47.0,155013.0,17.0,5.0,0.0125
36146,52.0,63410.0,16.0,0.0,0.009
36147,61.0,76423.0,15.0,6.0,0.0175
36148,57.0,135298.0,14.0,12.0,0.0225
36149,55.0,159182.0,16.0,11.0,0.0225
36150,54.0,90686.0,11.0,6.0,0.0175
36151,44.0,212435.0,21.0,1.0,0.009
36152,41.0,145436.0,12.0,1.0,0.009
36153,42.0,147190.0,19.0,2.0,0.009
36154,65.0,80113.0,18.0,5.0,0.0125
36155,74.0,93677.0,23.0,18.0,0.0325
36156,50.0,156991.0,20.0,8.0,0.0175
36157,54.0,108849.0,15.0,3.0,0.009
36158,56.0,149457.0,13.0,2.0,0.009
36159,56.0,18013.0,19.0,13.0,0.0225
36160,44.0,58752.0,10.0,2.0,0.009
36161,47.0,189534.0,11.0,4.0,0.0125
36162,74.0,125251.0,17.0,10.0,0.0225
36163,60.0,106399.0,13.0,6.0,0.0175
36164,49.0,72300.0,11.0,3.0,0.009
36165,53.0,245140.0,14.0,0.0,0.009
36166,38.0,45570.0,13.0,7.0,0.0175
36167,45.0,105113.0,11.0,6.0,0.0175
36168,43.0,395502.0,12.0,1.0,0.009
36169,65.0,295784.0,11.0,10.0,0.0225
36170,48.0,80741.0,16.0,2.0,0.009
36171,46.0,333990.0,11.0,5.0,0.0125
36172,56.0,171547.0,14.0,8.0,0.0175
36173,63.0,160943.0,16.0,6.0,0.0175
36174,62.0,56675.0,15.0,6.0,0.0175
36175,55.0,71029.0,18.0,12.0,0.0225
36176,55.0,150946.0,14.0,7.0,0.0175
36177,64.0,164781.0,20.0,3.0,0.009
36178,56.0,51045.0,13.0,4.0,0.0125
36179,64.0,207339.0,12.0,5.0,0.0125
36180,47.0,100770.0,13.0,5.0,0.0125
36181,51.0,239994.0,16.0,1.0,0.009
36182,58.0,151284.0,14.0,11.0,0.0225
36183,44.0,124755.0,14.0,1.0,0.009
36184,47.0,223775.0,17.0,5.0,0.0125
36185,55.0,88349.0,11.0,9.0,0.0225
36186,40.0,104416.0,10.0,1.0,0.009
36187,54.0,254028.0,14.0,5.0,0.0125
36188,57.0,92282.0,11.0,1.0,0.009
36189,44.0,185419.0,13.0,6.0,0.0175
36190,60.0,77639.0,15.0,10.0,0.0225
36191,61.0,66492.0,20.0,19.0,0.0325
36192,54.0,127184.0,16.0,2.0,0.009
36193,58.0,45853.0,15.0,13.0,0.0225
36194,43.0,268011.0,16.0,5.0,0.0125
36195,60.0,217853.0,10.0,9.0,0.0225
36196,58.0,109328.0,15.0,14.0,0.0275
36197,53.0,117415.0,11.0,10.0,0.0225
36198,49.0,143371.0,15.0,3.0,0.009
36199,78.0,198602.0,12.0,9.0,0.0225
36200,56.0,200021.0,13.0,12.0,0.0225
36201,62.0,131677.0,14.0,3.0,0.009
36202,40.0,85440.0,15.0,2.0,0.009
36203,47.0,146494.0,9.0,4.0,0.0125
36204,80.0,155046.0,16.0,15.0,0.0275
36205,61.0,124939.0,10.0,3.0,0.009
36206,41.0,144107.0,12.0,0.0,0.009
36207,64.0,125214.0,22.0,10.0,0.0225
36208,49.0,338944.0,14.0,6.0,0.0175
36209,55.0,170220.0,10.0,2.0,0.009
36210,52.0,43550.0,14.0,2.0,0.009
36211,50.0,200902.0,12.0,2.0,0.009
36212,47.0,249197.0,15.0,4.0,0.0125
36213,66.0,95732.0,15.0,7.0,0.0175
36214,48.0,181785.0,12.0,11.0,0.0225
36215,59.0,105867.0,15.0,13.0,0.0225
36216,56.0,57831.0,15.0,10.0,0.0225
36217,52.0,27231.0,10.0,3.0,0.009
36218,62.0,167192.0,14.0,10.0,0.0225
36219,54.0,128034.0,17.0,13.0,0.0225
36220,50.0,136618.0,15.0,9.0,0.0225
36221,47.0,90238.0,12.0,10.0,0.0225
36222,70.0,58839.0,14.0,13.0,0.0225
36223,57.0,181013.0,15.0,5.0,0.0125
36224,51.0,124945.0,13.0,8.0,0.0175
36225,70.0,98887.0,11.0,6.0,0.0175
36226,68.0,143232.0,16.0,14.0,0.0275
36227,63.0,165741.0,11.0,10.0,0.0225
36228,53.0,63187.0,19.0,12.0,0.0225
36229,52.0,144139.0,14.0,2.0,0.009
36230,45.0,180448.0,12.0,3.0,0.009
36231,61.0,111853.0,13.0,1.0,0.009
36232,57.0,79608.0,11.0,10.0,0.0225
36233,60.0,81312.0,13.0,10.0,0.0225
36234,64.0,115524.0,18.0,14.0,0.0275
36235,54.0,75158.0,14.0,11.0,0.0225
36236,59.0,286845.0,11.0,9.0,0.0225
36237,70.0,356840.0,15.0,12.0,0.0225
36238,54.0,77703.0,16.0,10.0,0.0225
36239,39.0,318633.0,13.0,2.0,0.009
36240,60.0,43983.0,15.0,9.0,0.0225
36241,70.0,169683.0,13.0,10.0,0.0225
36242,52.0,277837.0,14.0,11.0,0.0225
36243,79.0,49349.0,21.0,20.0,0.0325
36244,65.0,130308.0,14.0,10.0,0.0225
36245,59.0,89196.0,14.0,10.0,0.0225
36246,74.0,142294.0,16.0,5.0,0.0125
36247,51.0,252328.0,14.0,6.0,0.0175
36248,48.0,198372.0,11.0,1.0,0.009
36249,58.0,220845.0,12.0,11.0,0.0225
36250,54.0,143700.0,16.0,6.0,0.0175
36251,64.0,201245.0,13.0,4.0,0.0125
36252,66.0,74786.0,19.0,18.0,0.0325
36253,63.0,95274.0,12.0,1.0,0.009
36254,49.0,45045.0,10.0,4.0,0.0125
36255,50.0,115914.0,10.0,3.0,0.009
36256,59.0,130769.0,20.0,5.0,0.0125
36257,47.0,177086.0,12.0,5.0,0.0125
36258,55.0,207282.0,12.0,6.0,0.0175
36259,80.0,127094.0,14.0,7.0,0.0175
36260,57.0,231404.0,13.0,1.0,0.009
36261,56.0,215858.0,18.0,0.0,0.009
36262,54.0,11602.0,14.0,5.0,0.0125
36263,73.0,100420.0,17.0,6.0,0.0175
36264,55.0,334631.0,13.0,11.0,0.0225
36265,58.0,20994.0,11.0,7.0,0.0175
36266,42.0,173440.0,18.0,0.0,0.009
36267,62.0,248241.0,18.0,9.0,0.0225
36268,47.0,51855.0,13.0,1.0,0.009
36269,65.0,152152.0,12.0,5.0,0.0125
36270,48.0,195488.0,15.0,7.0,0.0175
36271,52.0,122603.0,15.0,7.0,0.0175
36272,60.0,207421.0,14.0,6.0,0.0175
36273,46.0,135047.0,20.0,0.0,0.009
36274,47.0,166285.0,13.0,9.0,0.0225
36275,43.0,181340.0,13.0,7.0,0.0175
36276,67.0,237129.0,21.0,16.0,0.0275
36277,52.0,46489.0,14.0,7.0,0.0175
36278,50.0,26175.0,15.0,4.0,0.0125
36279,50.0,209584.0,15.0,7.0,0.0175
36280,43.0,79562.0,13.0,3.0,0.009
36281,66.0,34917.0,11.0,5.0,0.0125
36282,50.0,271304.0,17.0,2.0,0.009
36283,59.0,291488.0,14.0,8.0,0.0175
36284,45.0,62172.0,20.0,0.0,0.009
36285,52.0,437430.0,10.0,1.0,0.009
36286,45.0,338642.0,18.0,0.0,0.009
36287,57.0,115642.0,16.0,13.0,0.0225
36288,66.0,62225.0,21.0,20.0,0.0325
36289,53.0,66049.0,15.0,12.0,0.0225
36290,54.0,243700.0,10.0,7.0,0.0175
36291,55.0,51009.0,16.0,9.0,0.0225
36292,73.0,31445.0,19.0,14.0,0.0275
36293,51.0,46220.0,17.0,4.0,0.0125
36294,52.0,67470.0,15.0,12.0,0.0225
36295,53.0,142146.0,14.0,2.0,0.009
36296,69.0,101160.0,18.0,14.0,0.0275
36297,44.0,120236.0,14.0,5.0,0.0125
36298,47.0,35570.0,16.0,0.0,0.009
36299,68.0,326377.0,13.0,10.0,0.0225
36300,59.0,138374.0,14.0,5.0,0.0125
36301,59.0,52334.0,13.0,10.0,0.0225
36302,44.0,86002.0,11.0,8.0,0.0175
36303,47.0,166495.0,17.0,4.0,0.0125
36304,73.0,225370.0,13.0,4.0,0.0125
36305,42.0,262790.0,12.0,4.0,0.0125
36306,65.0,79615.0,16.0,15.0,0.0275
36307,41.0,29944.0,16.0,0.0,0.009
36308,45.0,326998.0,18.0,10.0,0.0225
36309,53.0,23716.0,15.0,4.0,0.0125
36310,54.0,124269.0,16.0,1.0,0.009
36311,64.0,211729.0,13.0,11.0,0.0225
36312,56.0,90324.0,9.0,5.0,0.0125
36313,49.0,292818.0,12.0,5.0,0.0125
36314,46.0,132501.0,12.0,8.0,0.0175
36315,54.0,128533.0,13.0,6.0,0.0175
36316,75.0,377946.0,15.0,9.0,0.0225
36317,49.0,105337.0,16.0,9.0,0.0225
36318,66.0,71271.0,14.0,13.0,0.0225
36319,45.0,31977.0,14.0,7.0,0.0175
36320,64.0,39263.0,22.0,14.0,0.0275
36321,59.0,77743.0,18.0,6.0,0.0175
36322,45.0,39611.0,15.0,5.0,0.0125
36323,56.0,61226.0,16.0,6.0,0.0175
36324,53.0,36793.0,13.0,1.0,0.009
36325,39.0,46034.0,20.0,0.0,0.009
36326,55.0,133007.0,13.0,11.0,0.0225
36327,71.0,198338.0,13.0,7.0,0.0175
36328,36.0,123624.0,10.0,1.0,0.009
36329,71.0,50338.0,14.0,12.0,0.0225
36330,58.0,252470.0,13.0,6.0,0.0175
36331,54.0,97717.0,9.0,4.0,0.0125
36332,52.0,265485.0,19.0,2.0,0.009
36333,73.0,121490.0,13.0,11.0,0.0225
36334,60.0,143313.0,12.0,4.0,0.0125
36335,49.0,25204.0,12.0,3.0,0.009
36336,43.0,222811.0,12.0,5.0,0.0125
36337,65.0,68737.0,13.0,11.0,0.0225
36338,51.0,299399.0,13.0,9.0,0.0225
36339,59.0,101332.0,15.0,3.0,0.009
36340,52.0,88043.0,14.0,12.0,0.0225
36341,58.0,122402.0,10.0,3.0,0.009
36342,58.0,341261.0,11.0,8.0,0.0175
36343,62.0,310668.0,20.0,5.0,0.0125
36344,53.0,106911.0,11.0,6.0,0.0175
36345,62.0,87959.0,11.0,8.0,0.0175
36346,50.0,188817.0,15.0,9.0,0.0225
36347,57.0,55324.0,18.0,2.0,0.009
36348,52.0,130277.0,21.0,7.0,0.0175
36349,56.0,50675.0,15.0,12.0,0.0225
36350,58.0,128610.0,16.0,12.0,0.0225
36351,48.0,54100.0,16.0,9.0,0.0225
36352,52.0,81631.0,12.0,11.0,0.0225
36353,57.0,116022.0,12.0,9.0,0.0225
36354,51.0,98446.0,12.0,1.0,0.009
36355,46.0,101799.0,11.0,0.0,0.009
36356,64.0,91614.0,18.0,17.0,0.0325
36357,65.0,45793.0,18.0,7.0,0.0175
36358,63.0,88775.0,15.0,9.0,0.0225
36359,69.0,244354.0,21.0,9.0,0.0225
36360,70.0,226618.0,9.0,4.0,0.0125
36361,58.0,121704.0,17.0,13.0,0.0225
36362,43.0,69588.0,12.0,0.0,0.009
36363,45.0,133811.0,14.0,2.0,0.009
36364,47.0,141200.0,12.0,1.0,0.009
36365,45.0,254184.0,12.0,6.0,0.0175
36366,53.0,227211.0,13.0,0.0,0.009
36367,58.0,113622.0,11.0,8.0,0.0175
36368,58.0,282340.0,20.0,4.0,0.0125
36369,59.0,91181.0,14.0,8.0,0.0175
36370,50.0,84945.0,18.0,8.0,0.0175
36371,66.0,23383.0,12.0,6.0,0.0175
36372,66.0,86485.0,15.0,6.0,0.0175
36373,48.0,46209.0,12.0,5.0,0.0125
36374,68.0,45559.0,13.0,11.0,0.0225
36375,50.0,123678.0,14.0,3.0,0.009
36376,63.0,163588.0,16.0,13.0,0.0225
36377,43.0,65249.0,10.0,1.0,0.009
36378,62.0,187471.0,20.0,14.0,0.0275
36379,52.0,194881.0,15.0,2.0,0.009
36380,57.0,108325.0,19.0,1.0,0.009
36381,61.0,182155.0,12.0,11.0,0.0225
36382,48.0,177189.0,17.0,5.0,0.0125
36383,57.0,212525.0,15.0,3.0,0.009
36384,48.0,221339.0,9.0,0.0,0.009
36385,49.0,72583.0,20.0,1.0,0.009
36386,54.0,291208.0,12.0,3.0,0.009
36387,66.0,210663.0,17.0,13.0,0.0225
36388,64.0,93382.0,16.0,14.0,0.0275
36389,54.0,256459.0,9.0,8.0,0.0175
36390,51.0,204504.0,13.0,1.0,0.009
36391,79.0,209664.0,18.0,15.0,0.0275
36392,57.0,67922.0,16.0,6.0,0.0175
36393,67.0,151547.0,15.0,11.0,0.0225
36394,70.0,67409.0,15.0,1.0,0.009
36395,41.0,300079.0,17.0,4.0,0.0125
36396,62.0,15766.0,21.0,3.0,0.009
36397,53.0,82741.0,15.0,11.0,0.0225
36398,60.0,82367.0,13.0,3.0,0.009
36399,52.0,147596.0,13.0,9.0,0.0225
36400,68.0,151622.0,13.0,4.0,0.0125
36401,52.0,450121.0,15.0,9.0,0.0225
36402,58.0,211112.0,27.0,7.0,0.0175
36403,66.0,24345.0,18.0,17.0,0.0325
36404,52.0,115385.0,12.0,4.0,0.0125
36405,49.0,175779.0,12.0,5.0,0.0125
36406,56.0,216812.0,18.0,13.0,0.0225
36407,65.0,55583.0,18.0,15.0,0.0275
36408,69.0,186901.0,15.0,14.0,0.0275
36409,51.0,236046.0,15.0,1.0,0.009
36410,45.0,27391.0,10.0,1.0,0.009
36411,65.0,93522.0,16.0,6.0,0.0175
36412,48.0,337363.0,15.0,7.0,0.0175
36413,50.0,135031.0,13.0,1.0,0.009
36414,61.0,205587.0,18.0,15.0,0.0275
36415,61.0,107936.0,16.0,10.0,0.0225
36416,57.0,176679.0,18.0,6.0,0.0175
36417,44.0,132467.0,14.0,6.0,0.0175
36418,54.0,93922.0,15.0,6.0,0.0175
36419,66.0,145876.0,12.0,7.0,0.0175
36420,56.0,304957.0,17.0,2.0,0.009
36421,51.0,131905.0,15.0,5.0,0.0125
36422,54.0,163051.0,16.0,2.0,0.009
36423,42.0,104689.0,12.0,7.0,0.0175
36424,53.0,122207.0,17.0,14.0,0.0275
36425,45.0,88049.0,12.0,6.0,0.0175
36426,61.0,39600.0,19.0,5.0,0.0125
36427,57.0,115572.0,17.0,4.0,0.0125
36428,61.0,15191.0,14.0,2.0,0.009
36429,71.0,205376.0,15.0,14.0,0.0275
36430,55.0,53305.0,13.0,2.0,0.009
36431,44.0,51226.0,20.0,2.0,0.009
36432,64.0,42583.0,13.0,12.0,0.0225
36433,49.0,175797.0,11.0,5.0,0.0125
36434,53.0,98444.0,10.0,8.0,0.0175
36435,52.0,195728.0,16.0,4.0,0.0125
36436,46.0,314685.0,11.0,0.0,0.009
36437,49.0,192443.0,10.0,1.0,0.009
36438,49.0,353068.0,13.0,6.0,0.0175
36439,52.0,198679.0,13.0,8.0,0.0175
36440,47.0,195006.0,16.0,3.0,0.009
36441,50.0,208311.0,15.0,1.0,0.009
36442,60.0,95449.0,13.0,2.0,0.009
36443,57.0,27948.0,19.0,18.0,0.0325
36444,47.0,279468.0,20.0,6.0,0.0175
36445,44.0,61974.0,12.0,3.0,0.009
36446,52.0,104872.0,12.0,11.0,0.0225
36447,48.0,176372.0,12.0,9.0,0.0225
36448,53.0,52186.0,21.0,4.0,0.0125
36449,57.0,211147.0,16.0,6.0,0.0175
36450,65.0,72897.0,14.0,12.0,0.0225
36451,69.0,198401.0,17.0,16.0,0.0275
36452,44.0,67109.0,17.0,3.0,0.009
36453,44.0,71977.0,13.0,3.0,0.009
36454,48.0,156553.0,16.0,2.0,0.009
36455,59.0,109322.0,22.0,18.0,0.0325
36456,41.0,197055.0,15.0,2.0,0.009
36457,52.0,54595.0,25.0,9.0,0.0225
36458,61.0,54258.0,12.0,3.0,0.009
36459,44.0,181698.0,13.0,2.0,0.009
36460,50.0,152398.0,14.0,3.0,0.009
36461,76.0,157814.0,17.0,6.0,0.0175
36462,44.0,188106.0,16.0,1.0,0.009
36463,48.0,170300.0,18.0,5.0,0.0125
36464,47.0,114605.0,22.0,12.0,0.0225
36465,71.0,166893.0,15.0,1.0,0.009
36466,64.0,35433.0,10.0,6.0,0.0175
36467,51.0,167250.0,16.0,14.0,0.0275
36468,56.0,59163.0,15.0,13.0,0.0225
36469,55.0,285020.0,15.0,10.0,0.0225
36470,50.0,58036.0,12.0,0.0,0.009
36471,51.0,36398.0,8.0,5.0,0.0125
36472,51.0,66678.0,11.0,8.0,0.0175
36473,57.0,63986.0,16.0,6.0,0.0175
36474,70.0,224792.0,16.0,5.0,0.0125
36475,49.0,80971.0,13.0,2.0,0.009
36476,43.0,206428.0,12.0,2.0,0.009
36477,62.0,123561.0,15.0,14.0,0.0275
36478,46.0,52274.0,17.0,5.0,0.0125
36479,43.0,88221.0,16.0,10.0,0.0225
36480,43.0,78773.0,15.0,0.0,0.009
36481,66.0,127338.0,12.0,5.0,0.0125
36482,57.0,46845.0,13.0,12.0,0.0225
36483,72.0,121623.0,11.0,6.0,0.0175
36484,60.0,204714.0,12.0,3.0,0.009
36485,56.0,162520.0,12.0,11.0,0.0225
36486,57.0,122524.0,15.0,14.0,0.0275
36487,60.0,140379.0,10.0,9.0,0.0225
36488,53.0,76802.0,20.0,14.0,0.0275
36489,61.0,472980.0,14.0,6.0,0.0175
36490,55.0,81214.0,20.0,19.0,0.0325
36491,57.0,382571.0,13.0,10.0,0.0225
36492,52.0,60446.0,14.0,12.0,0.0225
36493,53.0,104300.0,10.0,1.0,0.009
36494,49.0,196753.0,12.0,5.0,0.0125
36495,71.0,197942.0,22.0,18.0,0.0325
36496,39.0,73067.0,11.0,0.0,0.009
36497,64.0,190767.0,18.0,9.0,0.0225
36498,57.0,29973.0,10.0,4.0,0.0125
36499,65.0,403560.0,15.0,11.0,0.0225
36500,45.0,414898.0,15.0,0.0,0.009
36501,60.0,127123.0,17.0,8.0,0.0175
36502,56.0,88290.0,16.0,8.0,0.0175
36503,48.0,84668.0,17.0,7.0,0.0175
36504,63.0,55283.0,19.0,1.0,0.009
36505,69.0,288010.0,12.0,10.0,0.0225
36506,50.0,109417.0,15.0,10.0,0.0225
36507,57.0,210796.0,14.0,2.0,0.009
36508,57.0,260968.0,13.0,10.0,0.0225
36509,49.0,91852.0,15.0,9.0,0.0225
36510,74.0,76946.0,14.0,12.0,0.0225
36511,59.0,66616.0,15.0,7.0,0.0175
36512,54.0,143211.0,13.0,10.0,0.0225
36513,56.0,40171.0,14.0,7.0,0.0175
36514,56.0,77193.0,14.0,5.0,0.0125
36515,56.0,20092.0,17.0,15.0,0.0275
36516,51.0,148970.0,11.0,7.0,0.0175
36517,42.0,158997.0,16.0,1.0,0.009
36518,66.0,157982.0,17.0,6.0,0.0175
36519,61.0,212655.0,19.0,17.0,0.0325
36520,54.0,192215.0,15.0,0.0,0.009
36521,52.0,64698.0,14.0,4.0,0.0125
36522,60.0,106978.0,20.0,16.0,0.0275
36523,60.0,137702.0,11.0,2.0,0.009
36524,41.0,172757.0,12.0,3.0,0.009
36525,65.0,57545.0,10.0,7.0,0.0175
36526,71.0,187311.0,16.0,10.0,0.0225
36527,47.0,59317.0,14.0,9.0,0.0225
36528,66.0,83154.0,13.0,11.0,0.0225
36529,48.0,85688.0,14.0,8.0,0.0175
36530,59.0,207137.0,19.0,7.0,0.0175
36531,75.0,77062.0,22.0,16.0,0.0275
36532,70.0,134162.0,14.0,11.0,0.0225
36533,54.0,33179.0,17.0,6.0,0.0175
36534,45.0,144271.0,11.0,1.0,0.009
36535,52.0,199264.0,10.0,9.0,0.0225
36536,55.0,70883.0,10.0,6.0,0.0175
36537,53.0,178641.0,14.0,10.0,0.0225
36538,54.0,328626.0,15.0,10.0,0.0225
36539,56.0,93871.0,12.0,8.0,0.0175
36540,61.0,135646.0,14.0,12.0,0.0225
36541,58.0,186850.0,14.0,12.0,0.0225
36542,52.0,133436.0,17.0,10.0,0.0225
36543,53.0,243131.0,13.0,1.0,0.009
36544,68.0,416802.0,15.0,11.0,0.0225
36545,58.0,254398.0,11.0,7.0,0.0175
36546,66.0,305050.0,19.0,15.0,0.0275
36547,83.0,90694.0,16.0,6.0,0.0175
36548,40.0,159335.0,16.0,0.0,0.009
36549,61.0,208776.0,14.0,3.0,0.009
36550,58.0,99217.0,10.0,1.0,0.009
36551,66.0,214226.0,21.0,16.0,0.0275
36552,47.0,86407.0,17.0,10.0,0.0225
36553,65.0,151418.0,16.0,13.0,0.0225
36554,55.0,133293.0,18.0,6.0,0.0175
36555,65.0,203409.0,17.0,13.0,0.0225
36556,56.0,95456.0,10.0,2.0,0.009
36557,68.0,42493.0,19.0,9.0,0.0225
36558,51.0,29559.0,12.0,7.0,0.0175
36559,54.0,198163.0,11.0,7.0,0.0175
36560,56.0,145059.0,14.0,6.0,0.0175
36561,67.0,75164.0,14.0,13.0,0.0225
36562,47.0,160804.0,19.0,1.0,0.009
36563,66.0,39528.0,20.0,6.0,0.0175
36564,59.0,142634.0,15.0,7.0,0.0175
36565,61.0,21478.0,19.0,3.0,0.009
36566,78.0,32246.0,13.0,12.0,0.0225
36567,52.0,143774.0,18.0,8.0,0.0175
36568,67.0,401939.0,17.0,9.0,0.0225
36569,41.0,295432.0,15.0,0.0,0.009
36570,51.0,179001.0,16.0,0.0,0.009
36571,49.0,39416.0,11.0,1.0,0.009
36572,60.0,179530.0,20.0,18.0,0.0325
36573,65.0,132988.0,15.0,14.0,0.0275
36574,51.0,93211.0,14.0,4.0,0.0125
36575,55.0,44622.0,14.0,11.0,0.0225
36576,51.0,210984.0,15.0,14.0,0.0275
36577,56.0,153461.0,14.0,12.0,0.0225
36578,71.0,77113.0,18.0,17.0,0.0325
36579,55.0,216295.0,12.0,9.0,0.0225
36580,43.0,65990.0,12.0,1.0,0.009
36581,47.0,164979.0,16.0,5.0,0.0125
36582,37.0,60067.0,11.0,0.0,0.009
36583,59.0,95664.0,13.0,4.0,0.0125
36584,60.0,93920.0,23.0,6.0,0.0175
36585,55.0,221254.0,11.0,9.0,0.0225
36586,68.0,13093.0,23.0,20.0,0.0325
36587,61.0,199665.0,17.0,5.0,0.0125
36588,68.0,88082.0,14.0,9.0,0.0225
36589,61.0,144904.0,19.0,6.0,0.0175
36590,40.0,174401.0,10.0,2.0,0.009
36591,47.0,87928.0,12.0,6.0,0.0175
36592,82.0,47008.0,21.0,17.0,0.0325
36593,39.0,132535.0,23.0,3.0,0.009
36594,66.0,252953.0,18.0,11.0,0.0225
36595,68.0,78163.0,17.0,0.0,0.009
36596,70.0,224286.0,21.0,1.0,0.009
36597,75.0,102513.0,17.0,10.0,0.0225
36598,43.0,125295.0,14.0,6.0,0.0175
36599,43.0,295413.0,11.0,0.0,0.009
36600,51.0,174027.0,11.0,7.0,0.0175
36601,44.0,194716.0,10.0,5.0,0.0125
36602,44.0,106000.0,12.0,0.0,0.009
36603,45.0,125638.0,9.0,6.0,0.0175
36604,56.0,56204.0,18.0,12.0,0.0225
36605,62.0,53381.0,19.0,17.0,0.0325
36606,39.0,77921.0,20.0,3.0,0.009
36607,47.0,52489.0,9.0,3.0,0.009
36608,72.0,169221.0,15.0,12.0,0.0225
36609,43.0,130988.0,16.0,7.0,0.0175
36610,54.0,168416.0,12.0,4.0,0.0125
36611,51.0,121834.0,12.0,11.0,0.0225
36612,46.0,190515.0,9.0,7.0,0.0175
36613,51.0,92049.0,15.0,4.0,0.0125
36614,55.0,97022.0,17.0,1.0,0.009
36615,46.0,86209.0,16.0,1.0,0.009
36616,68.0,314567.0,23.0,15.0,0.0275
36617,62.0,92865.0,16.0,15.0,0.0275
36618,48.0,95703.0,21.0,5.0,0.0125
36619,49.0,354358.0,15.0,7.0,0.0175
36620,70.0,138619.0,15.0,13.0,0.0225
36621,45.0,322915.0,14.0,1.0,0.009
36622,51.0,148271.0,16.0,5.0,0.0125
36623,61.0,39945.0,16.0,6.0,0.0175
36624,56.0,130168.0,17.0,16.0,0.0275
36625,52.0,98900.0,19.0,4.0,0.0125
36626,76.0,138707.0,22.0,19.0,0.0325
36627,53.0,92989.0,22.0,3.0,0.009
36628,50.0,39358.0,17.0,4.0,0.0125
36629,54.0,57484.0,17.0,11.0,0.0225
36630,52.0,98770.0,12.0,4.0,0.0125
36631,46.0,71466.0,13.0,7.0,0.0175
36632,50.0,284592.0,12.0,10.0,0.0225
36633,69.0,142995.0,16.0,13.0,0.0225
36634,48.0,86028.0,10.0,3.0,0.009
36635,52.0,76991.0,20.0,8.0,0.0175
36636,63.0,134995.0,16.0,4.0,0.0125
36637,47.0,166406.0,14.0,10.0,0.0225
36638,58.0,159460.0,9.0,8.0,0.0175
36639,59.0,231001.0,20.0,18.0,0.0325
36640,50.0,94060.0,10.0,1.0,0.009
36641,55.0,158773.0,10.0,9.0,0.0225
36642,57.0,90276.0,13.0,4.0,0.0125
36643,44.0,45258.0,15.0,12.0,0.0225
36644,62.0,205165.0,12.0,11.0,0.0225
36645,60.0,103281.0,20.0,13.0,0.0225
36646,65.0,291961.0,14.0,10.0,0.0225
36647,95.0,207671.0,19.0,15.0,0.0275
36648,66.0,64538.0,13.0,9.0,0.0225
36649,59.0,64853.0,18.0,13.0,0.0225
36650,50.0,51569.0,18.0,0.0,0.009
36651,56.0,242226.0,13.0,1.0,0.009
36652,48.0,305955.0,14.0,0.0,0.009
36653,53.0,44257.0,10.0,3.0,0.009
36654,68.0,97685.0,16.0,11.0,0.0225
36655,46.0,258393.0,14.0,4.0,0.0125
36656,60.0,70166.0,10.0,9.0,0.0225
36657,61.0,240119.0,13.0,4.0,0.0125
36658,46.0,148736.0,17.0,0.0,0.009
36659,57.0,243195.0,16.0,9.0,0.0225
36660,51.0,115424.0,15.0,13.0,0.0225
36661,56.0,183662.0,14.0,1.0,0.009
36662,71.0,189443.0,18.0,17.0,0.0325
36663,57.0,325280.0,13.0,7.0,0.0175
36664,56.0,48056.0,15.0,14.0,0.0275
36665,51.0,76736.0,14.0,9.0,0.0225
36666,50.0,80235.0,12.0,2.0,0.009
36667,47.0,301894.0,13.0,9.0,0.0225
